photo_id,business_id,caption,label
fMg2HP5QMpSWzwj-AUE0PQ,ro3Rbsf4LwGepNb4i1779A,New Bharath Bazaar,outside
JbjqRrCm8HeJ-peqZnsiSQ,dgyKoIYEYrmRK_hktWBZdA,,outside
ChbaN9c2_-mG9VVseYvHFA,HyE_MrxLgxu0ujcWM-gc6Q,exterior of mings from the parking lot,outside
ePUIsd9mHSp1b-T4rI8MJw,-VxMtgvETrk7a7_WQu4gXA,,outside
_oqwEqDPPwpUr2oSPA3ybA,KSaKp-tEI2b3kv4bYHVWYA,,food
q6NM56Rsd031cp9x_-aV8Q,Bii6sQO2QNinBq9vdakNBg,A nice Caipirinha to start? why yes please.,drink
m71IYgffK0IXUBbuz0wPcA,33lNGXDtGs83e_F1n5Ws5w,,drink
CxJI2gdKDzzLlIYBUEEbew,em474WuTw7-OkhPfX4EohA,,drink
75_YAUgBXiIcbROHHb7ngQ,Nit7oji_POMoRxZ3q2ichg,,drink
PRcMrSlaAZxzL9XLCvm5tw,c8BFvdscjkhieg0C_rx6vg,,outside
KZPmKK6Z3J3qQkXla6VunA,GNhgVpSoCC8xAz8URfmzhQ,,inside
-bHiXixpk1HSjDvjGDDvYg,-FM4CxOg4XXmX_Ebky_SiQ,,inside
Xj3DFkHN4CTvBWgDf_YE_g,W2lEjwsnCqm3SmjleJ0xlw,"The restaurant is located in this refurbished home, and the best seats are on the outdoor wraparound porch",outside
JOtevvlBS3pT6wgZS7Fo0A,9y3XH0cv8kWYxKsKJ_2kTQ,Adobo with garlic fried rice was fantastic,food
g29J3mzCFAL_zfe3pditkg,uYMVRPYEqpmVXWN2xOs5KQ,The dessert case,inside
1xxKsJaf57Qjgci8AARE6g,Icu-z8o386uHuj0bB345Cg,,outside
MjtzHCPwpTLZKv0wjyWf-A,zuZ8mK0hoEB2Q3r7j-_ZqA,,food
Osu9PvDEw0KnAPAXsQ3q-A,ReKQjTVB8L2vnaxZKmRUpQ,,outside
yM-a9WBadSzLxumH6j-U-w,IFIdD8lL7Ul2LHepHryK-A,,menu
aCrWxWLtw8IeO4OdqXFU7Q,CHzgAFs3h9LGWYo_wIMiGg,,inside
LErXtSkjdCh5xnUSdqkKXw,whbDvrMP-3N-tFRM35YD-g,,outside
qn8w20OldXg_h70BNlieCA,WKMJwqnfZKsAae75RMP6jA,,inside
yj8Tez_TzwF1phFCs8wU-g,cAbdvzqtFLaAAMFIyPf2AA,,food
7yYPDx0d1Oj5VtumN9VxxA,BPBTCvmUfRnEH6yyABzOzA,Pre-pandemic birthday party in the couch area!,inside
eJy0_RzwE8Gp9oFrmQ-_hg,FS9rhElLqRC04kKyPam8FA,Takeout for 2 picnic,outside
_XU67EBJ_PQXNrD8qCySXg,Qm8pSLYuVS7eIyOx5YsWBw,Beer!,menu
T2gW9uQBhQBXcDUN2ruWAQ,01Vuw9VgqJVIwThiGg3sRA,,outside
l7hpkwd3yaBLjeVMP_732Q,DszOO6k_s2wuGhTw2AsUdA,"Italian Margarita made with Jose Cuervo Especial Silver tequila, triple sec and amaretto.",drink
rwCcXiJdKpuGwPMvwlUXJg,a3bL9yt6CZXDePNKSjmheA,Our nice interior and friendly staff,inside
saVNEnMBBGNlipHgVuA4Xg,_1W_H-By3_VhM_Bas4-JCQ,,food
-LZshnf89jOBVkr0qzxIgA,GSikVz_j29G-DvupRPxD6A,,food
MByZ_R0S2I5huav2xI7fQA,bzldjIZDjIvS8vHTMRqNOQ,Menu BJ's,menu
Sa9vox7WB8nGHwIirpdbKQ,cT2OaiaLGQa6fEZlgcQHKw,Salchipapa,food
A6bD3bgoIbkgrDNTqdLW7g,z8YngIHNZI0A05DeMU_GPw,Nice Decore a little soho instead of barbecueish,inside
VBDW0WXtEZ8KzpUW_4Xqxw,CCnuyfb1nd-doEpkj0OoHg,,drink
X3JhgZd8xuPwjeJZDFJLkA,1yEGEkkEz-hY4ZZ68fgYuA,,food
nikzk_1szA2CFL1KNcUGcA,WhTRPUduXy3mRBYlmSmsKw,Interior. Ask for some Free Samples. It's hard to decide so many great flavors @ Mission Street,inside
TTRX5RjHKLAW5lxQj6VhCw,AixPbZxJkgRyjxVqrpPAmw,,inside
rMEW-P99X4ibNFHVlSUklA,23qa5SsahSsVhqAVmX6aow,,menu
be9mBrSE-OvXxAHuKrKGnQ,sObr37op3k51WFriY2zbkA,,food
oPMADBJXmQhiz4rMTfMPSQ,SVf23pjKERkedqCdWl6ECA,,inside
kXpaGhTxSMxN9lZnMcIkjw,U3grYFIeu6RgAAQgdriHww,,outside
1xvgqwloKlnmPsDUBFiyWg,RQAF6a0akMiot5lZZnMNNw,Wiz & onions.,food
5Yy99jo9O1neBd4_qtYtew,6Y61FisC5lEVxLEaMzyUUQ,,food
YZhMiVyxXJLh22m9Menheg,WrEUNRWQx0bFBGegyFHDHA,,outside
2uDgj66vwMKhJJtymoeYgA,0vI6ceUOgRhLCkGrSryYFQ,Menu,menu
VET3RJhNr9cr--15Ef0ZNg,c77Ay_H30p8q0OEsZjMfOw,,inside
b3NGUHzvp-n2y0rJJGC6Pg,M5rj-zpkCHcGXTxBbcrDXQ,Cold Brew,drink
PQ95EmM9RZ_lsuJ8TrmE1w,-FM4CxOg4XXmX_Ebky_SiQ,Beautiful inside!,inside
g95LvggGigUXjGGf6KaNzg,jwJXTp4gm3woU93lxj8UdQ,Bellevue Diner,outside
HiqaUb-qppQ6G6bYm29-xw,s9kgpFnusx0hirEYs7L6qQ,Close up lantern shot,inside
6FNkzjNMMuqTZjmjG2VrzQ,aI3B47Y_AUYFP5K5JAYrlA,,drink
UurzSjQnF-2AXbw8_3Hi-Q,OPW8NuOC_9FVFXsaHOO5JA,,food
YpYPewMUQ76FYweG7BpCPw,tdXYmpPzMuBzm9bN46PG3w,,food
uAQoaSp8Q8hPzPcGGFOrSQ,qJ_jI68ai62OL44d2zQP3w,,inside
JwBx6QAOGSFafvTjH7c4bg,3XXt0s_SDC9SyFTiIPNSgA,,drink
akqDfJhOlJdkTQYrhdYY2g,0kEyHYpI6ixtq87LV6I1Aw,"Island Tiki: Captain Morgan, Malibu rums, tropical mango purée, pineapple juice, sweet & sour and blue curaço.",drink
2eZ9ornKmgdSY3hYJWqPJQ,FZuzdnT1k5Dx_VcVXpK5fw,Korean Noodle Bowl,food
SWELA3Z7zY00HdTLZDC7uw,_ab50qdWOk0DdB6XOrBitw,,inside
PM7g-YUD_M0QtVgZ6RC7gQ,5TZhLeZKfuSqrz3rnVIUxg,,inside
HptzZ2kl7KOrn3iONUm7OA,HyZCLz5O3n24ne8gLgfvCQ,,inside
4R-7UJ8xTguUbJaunuvdfQ,My9NAWShKtNqBYw7200qOw,Bar next to the patio with open air windows,inside
rAwmbYVt179H0FFSv_4efQ,A_Kh7rwL6CPePtvdOoWUDA,,outside
l4qAIE7e4irjPvASXimb2A,W5jc_izjrwmr7fJzCJ2Cwg,,food
xDxfIeiAzt_fCdJg9J06DA,x2WLaFlWmF8RoC4ZRTUU6g,,food
_QA8plOySIYaEfv05PBUhg,agzEfydzvZWlbzpcMxLPBg,,inside
nImbSWUjoLIjNGFi2ZissQ,5AOkxsg6UJQ_CoJTMBDUmQ,,inside
FFM0LMxQDLIbwf3Xw1299g,vibsdXJ4Ya9Hy7P9YKCLiQ,,drink
LhTvRvZIeXiacNs6X8TJNA,40ovn6SAc5c7v84bRzpB2Q,,food
FGOe83fDy0qdGppaFtAG_w,h2BUHkba3UlMM8xBIylzag,,inside
Sq4fJjnNuV8JAokz6eWmsg,tC2Qs-AIx3wX1SdrhDWtMw,Triple Oyster Shot,drink
JTTrX-hZOTQoHZKFxvMRRg,qMYCEl7r1K6WYmJglKaryA,,inside
OSKcx9KyBbYk7aK3mUhXHQ,Gb5nFcTgOBWeMrmCIbxqJA,,outside
YnMmCb50pZ5IbQq9qiItYg,tZCa7lmhBDvyObpxBwI69Q,Seasonal specials,inside
E9x93xW9s2D6XMsys5pF7Q,L7Qik-V2W7zlIBobUSiyXw,Cassoulet,food
SApz8AJWCJ5yic0OIY5s7w,6t_bgCtLMU-yC4QGqjY72w,Lots of food,food
cm0d0n27xMideFnUv6c8Eg,688utk-zc_7eA3HNhccevA,The patio.  Snake and Jake's,outside
QCwOx1ebTQhhTa_LHQhNnA,XAQ2WN1SzQAEws8OQptiYQ,Death by Chocolate,food
WZxSZ31esdkk9vytesW7nQ,O17dm8a_hU8zc3gAYkAK-A,Menu,menu
1lAPmDCmAVioiUybbve0KA,FsVo3IKsjTC-2vhuSlvz2w,,inside
fooi1FyT0d1F6vx7XApFMg,ETocc91Bm5-EMPhODTUx_Q,,food
5UytG_CpXGSpoyYv7bNDhg,2W0P6hXCbE6EgP5R6y9eBw,Nice and clean,inside
AEhmd-RJx3SNew1gyT5DCQ,PidQU5-thi2TXbJiFdxvgQ,egg rolls,food
2MZRmeRFOsOLkJYHlcXCPQ,wjZwXKDiFBQXlO8-TjQTXA,Dining area,inside
5JdIVPOgTU9VAFgi35p7rg,_P4ZlE_3h97jt9o7-WSXmw,Located in the second floor of city market... Pro tip: the bartenders appreciate a top notch brew brought in from your local city...,inside
ZXMdZp7oNttl93SPFOYAdA,9jEv_7tueRJdV5CZwVcwPg,,inside
6__qLctiXWyNz5P7zJ_oCQ,3KG-1mGBbanTT_mLk8r-gw,So yummy,drink
1MpJ42X0tiwebquT0xOm1Q,FEXhWNCMkv22qG04E83Qjg,To go beignets!,food
Sj5obbNVkUEqfLace6607Q,z_7TZeTXsDH6MmkPHQN8nQ,BBQ Ribs,food
L2SyxmYKdlRyOVQ9ILZ75g,TwnzM8mJn_nT2PJf1x-9kQ,ICED CHAI LATTE,drink
Q0jZEyZjG8eDgnQcbcRdAA,Nvy1jETQItFjG0oyjpGk7w,,inside
9PJbLudsVcrxVQ-M93oQhw,WXjRpaHsXDoL6bVhpB5ysA,Melanzana alla Parmiggiana: Baked eggplant in marinara sauce with mozzarella cheese. $14.00,food
ecFHoSzxPvF1q7ca-JnIdg,jbJTF1zVmZsk4hea8hoeVA,,drink
zDVYprsSzY9PVDg_Lg8cbg,3StNEgKAwpCFR1q0urmJrw,,inside
TX5Y-sv78NQgDxk0hPYhFA,v6-cuf0GWBHA6ryma3jhOA,,inside
R6Cy1ZkRQYEeHjNkl-vImQ,VZqrQ1dEOUWp-A1hNsdZBw,,inside
Y14DJwwiFlxXgQc0qgG92Q,ks3wzyjYONFusrJ4O4YL-w,,inside
GOm2Fgws22X1x64S0mBl7A,D4Uw7MZVGd4QLZF_dxk-Pw,,outside
cMwXixYMv-UrgALyShS7tQ,Q6BQcgabriKd5wPxvzOIWg,,inside
6nJg8p9bYNATyBmDUaBaZA,mCRa6o1eEVQr1bqV4Wy6KQ,,outside
IhGes0fLAyhy28Bzqwa4aw,5WXHGOYSi979NOi1oj2atA,Melon Julep,drink
zgmCsKohvUHuaAyqohnMFw,XGcFMGXMqfIiQufrkbveaQ,,food
Y5F9CggCycl1K1Fvl7WYtg,9dp3hVDlQ0VtjPW_7ISoXg,Great view!,outside
2LD8hm_zQFnZ45Sub1kaag,ko4GlJ-DPYKbGs4N2YkX4g,decorations on the table,inside
aMmWILj5I6Mh1pmlwndZ2Q,xCdqyXUbY0Tzfmbx9tx0YQ,,inside
2yg41MZ-3G2mVH2Tj9C6_A,xM-HnG-yurTNI38ui0Akzw,,drink
OqA5Sljq_khWWmDtipTgBQ,5hID2DruRwIwit0BcLHTaw,,drink
oMOcY8zFdLRrVTK7dRQrug,_zzNQl6ImFw_B64cSdaoGA,,outside
cV_JgZsS82nGKQgW3pgETQ,2DTkzhmMpv5fIPKheePClA,Interior,inside
FnQL2zCJhW5YeS_wLZHaxg,sV6up2rehuTegmfo3uYUtA,Downstairs venue,outside
Mv5McNgKJJc71qn3y5RmBw,Zdt6by_Gcz5Am0ZFDP2sRA,Nice new building,outside
7E1YUrQzO5vIlaOogCKosA,KHkOgc6G_K7jUiEUv9bB6A,,food
Nb4ucbWSDQUB41sMh6LxLw,x7xUdoBe6rSpuxyJ53w1UA,,drink
B4FNJDVNQ6T016uA7LnxVA,3iSRhLUZfZSlLaQw-BzloQ,,drink
APP-GB6AgvOK8Ym-PJoGog,foa_Lkesm4B2adDwbjUX9Q,,inside
rrgQACfP_kJT0_vYLupfEA,ypEtkQK37INcwFgyCwiFiA,,drink
QwWH6M66W1e1BACxO6tkBA,DxxGibaGyE5uahOKCadOqw,,inside
1n3O8QBMnUJPt5ordLzjBg,_2TX8jKP7w-iY9p7LSb-Eg,,outside
9IoEI4-iyVA7jkQkzNRugA,B77Y6uQweqEXlX0NCAhYrg,,food
WUt88FRoo3EMG06Rxls-9g,8NKKQv7GL-S3je-A2IQThA,,outside
pmySsyvme0M-lhDVs6HWmw,_ab50qdWOk0DdB6XOrBitw,,outside
CwpIOtcA0UT-ab6sOkOHSQ,znlrxrY4InSx7ekPZxoHRw,The Menu,menu
9cDs9APYjuB6UMahm_gqmQ,-ltRJOR-r7MhOh7g48HQwg,Daily treats,inside
R6OH0JjvTfxw54YCK1tZEQ,pCdHHSIYirmUVSQC0y4YaQ,,food
05-636D1hlWj3j5JWO0QPg,6IwF2rpoaiR_W6DzOvuceA,,outside
dJgz3xunDUwIwMih2WZwQw,kvOorg6F1gnbPmlTtjunsg,,outside
2x0jl9ZymEaqO3hzS6u-Bg,UhA77Rfgcm46B7pUDCVh4g,,menu
rGruUfQ3k00EZYtEoodIqw,Tm78i9mVKQp70likmJ222w,,outside
SieXT-eyTeiX7suA-fokxA,Je10gqBQIqSvYNS8XGrYnw,"Egg Muffin  English muffin, cheddar, scrambled eggs, avocado, Espelette aioli. Served with caramelized onion potatoes and griddled tomat",food
QqlvesBrCwHrLJCv4ET6Jg,vNrFILL7SNflYMw9DSXCeg,,food
6rvVXKl1dm0VOZ_er-qsOw,aWuYiz7OCNZpm3173Qr4GQ,Dining Room,inside
_jXVdGb6diOXjbih5CgUqA,wTDuyCnQuPEvArtcX46FFQ,Menu page 5,menu
0WUekBB8KbOkuQggtZNb7A,5p27FvnOgrDs-i6dHccC0g,,menu
i7DIfuIchbmyTv3s3EqvYQ,d8mbViiqVw2HwsETuc3hwA,,food
_ZmSsfzt5JWcoODGEEoJuA,qltayRFPZ1GiSMeUkeF3Dw,Lounge,inside
J3rXzglnLsb-AGsFcIXRqg,erBjfgY05PFI9UElgguoQQ,,menu
bKCQlW4JOd8kojOMe0PROQ,4LlIhDD1Li5nNA2PHIWZ2A,,outside
g49DNhWuRsn2-Zo8k-P9JA,vWRdL8B9o2CmUmfJgNgMqQ,,outside
-sLRC5Ago67Pew3QB4X5oA,a0jSWZ8xRTffHVF1IldNqQ,,food
fmdYGeYpdey5pDO6SL3ieQ,eQIyzHeRQQYc55Oihq5YPw,Awesome food and great service!! Gotta try the garlic crabs!,inside
8ya6rUgBwqspbLFmgkBrKA,LM-GRIDsDrH9jx6-rYXIoQ,,food
SoEJTj3YMYrTyIY9XW95Tw,XfFvlwTDn3Lo6CSJcTsCbg,"Chick-fil-A in Gallatin, TN",outside
PU7GlmDNS9kj0rGdlJ3yAA,Pkg4NA3NilK3Z-_uM0AKTg,"Txikiteo in Boise, Idaho.",inside
sudsyzhBIGgXN9ZLxmjlew,YH1nhGFJiT6ouc2MXs7BhA,,drink
fVdhpcosMXNYb6tKvymqAA,cd-rz-piYMftZtbFU82x8g,"Flight of brews, Mr Dunerbak's Bier Garten & Brewery German Restaurant, Off Bears, North Tampa",drink
QNX-OQqVdg-7kOeplADfLA,tK4IESvKszHhktsTktNBhQ,,food
Og6-J2lHBSP0ElLGZCNocw,E0EQvhXujng20fskiuZWBg,,inside
adyBF99LWIotKdwxp3NOBg,Ghn6flCdNlOchzLA29tkjQ,,outside
sSBsf_ZxubZOeTy8OP8iBA,1nNYcxl_ItIZ61pO2ruNaA,Noodles,food
tt5XVet6-vV5aZTvUqa-8w,zRjUMHQJ5gAmFhcXZtLacA,Window View,food
f3CTIFWlB3fQ_eljulIzNg,i_FWONQD1ZBqrNE2b-M5Ug,Garden at night,outside
gJk91JDXysR2cam5jnDPlw,loWCMkmjtxyyEQqnb9l5_w,Menu,menu
IkdgjKPRr7WoPB7sqdpEkg,QNR-_GN_hg8YVCRq57xbJw,,menu
4KysPoPJUAUTUGDlqRK6sQ,RGtMrLcbsss7lbZsdVYrqQ,Menu as of 2021 October,menu
UjSr-05GVlxQWTrILOJgZQ,rgeuy1qbw6Z8B6CSVANHIA,Cookies and Cream cake donut,outside
nI2aWHoKph05WQig-sAaoQ,TMibmbDrz81_mwg-jgs5Ng,,drink
oJI34xYX8p9LstBesHZ6iA,AlsQKIObWX4KAO82Nss4-g,Beergarita,drink
loDI1urXnFzHmRJbJe8xDw,4exUUjiai_gE1_fbAmevew,,outside
OmR7UP-HqTxSnmcEFS-DMg,_-rP1naEtvwxBHOSYIG6ww,,food
gizQzsmWiJW73EQPPVkNLQ,_bofVL_0MxlZYWBa8XEJEg,Local artist painted their walls!,inside
NIcSf3_yFWG4yEeitjcp7w,So0_waXjSCDPbRPDem4hzA,Performance & Event Hall - Event Space for Rent,inside
ybuW01LhqKSmgdqvb5pv-w,jgOr0_lGEgiDSMvGxVoJOw,,outside
Fvhu9p62iZETcsb9LGpSsg,Tf_Oj8uWRvXmqkEmntzTdA,Espresso martini,drink
GqoZQTxXwoL1aZAHP5uAcA,7lwe7n-Yc-V9E_HfLAeylg,Interior,inside
rm8inswBF94D_8TkcwXZgg,WXNag-tmudrFHFlfNLogWg,Opening night at Whole Foods. Great addition to CWE!,outside
FZOxUzM-lZgCJuhkb0GStQ,ezB8e2rijjViprrcTdIiQQ,,food
nuMeqm9KE809EeZo0Iye0Q,rfsjwsB9ACTQ-FESh47iUw,Melt in your mouth pita bread! :),food
RBfeOBFoD6LvuHmisBHfZg,JuaQ51ohf8Mp6s12d19jag,This hot fox just brought me the HOT FOX Sandwich,inside
zWn7GYTVxTHPpk5xozzq7g,BbxTyBW9OkIGGz--x8CQJA,,food
e6fSn9cJcwRLBRFZK1PdzQ,fEWUDSiySYTsD-QhltxUeg,Spicy Jalepeno Cucumber Margarita... spicy!,drink
C3oRTCOwl1DoXrtpHQOIoQ,AnFDd2B4rt3J5fiTg3g3wg,Sesame Chicken,food
-wv9x3IM8jQ1NmgPrCOp6A,Nx4gQPMq9soxRDPohA_4NQ,Saturn,drink
JiNsfZ7CHu9a_Svta9DX3w,_C7QiQQc47AOEv4PE3Kong,,outside
cW6vlPHZUZO5xrMMbL9fyw,Dzm1y59cLFt8OjTsZRUC6w,Outdoor patio,outside
JK4NvYmi-Q67u23kV_ZQiQ,mJEr0bmJr3rrCXtw5n5zcA,,outside
ZW_Q-nRb8xgGTKWB6PhE4Q,l8gAoQqqVfphPe9jmIJZ3g,Nice drinks menu,menu
YJGKsSgfU20wBGkRyE_1Qg,IIC_gGdLTSCbRMtKzg1-ZQ,Orange jewel with sweet chili on top,food
XtMxa-4wtsMAZzZk56HLDA,Qvcb4fEnlbTgjRJQexE9Sg,,outside
-1PhSD9IziF2rR-XdFwzCA,4JR06JiS8W8ieXoF1ZWkGg,Breakfast options and kiddie menu!,menu
gHrT_ucik6b-MgJ4G0ZQTg,bmz4siaejdjs4_yS_mYW4A,,drink
OocG1972Uy6bDOzgOGmEtA,EvdYKS6NVnU6J7emNJV2BQ,Menu 2/2,menu
v5ukE08mZPiESdtxrUoG1A,rueQ9RiqrN8E5Lb3EyFuTg,Pistachio cappuccino,drink
SNb2sHgjH08PE7km0V-LYg,AlDE0qumAIt_64BCY4hDwA,,outside
MtzvyzOOQm5BeqoAkCHPqA,EQXQ8KvVBLeOdzlwXjwGYA,Pick me up juice flight,drink
FXu6cykH1zZa9U9G5HxGkQ,x7xUdoBe6rSpuxyJ53w1UA,,drink
tt-moc7q3dldvx8MFQNFFA,kQDsmkRsLIiEEY2douOZWg,,outside
4HnlORP7Um7ev4BKa3quRQ,MI7cUsPiQGYQRuQmn3MbtA,,outside
SYo7cnN1zCaAYFgudut9Rw,LeSTO9HFrXpsr_RV_GuLTQ,,food
2VbJYR2AOKEaM_XZszY6VQ,kzHH50fET6e5nVqk8IIl5Q,,menu
RZw9qDC--O6Oa5EwEDwm3g,_49FsmTfruZSTjxU4OwOsg,,food
zT2wTX8rSfI82psFwKjFYw,ZiQiMlvgk19GrEEkN9kyRA,,inside
mWl2vYqJmpaeHDt5YZ5Smw,H0TidC6ft9wkTBAhsWrYLQ,,outside
f1pNSpvRijhfzXg00cSqmw,pFQSo_TvT8-RDTHc_-PhlQ,Boba Fresh Milk Tea,drink
fCcLbPvtnQwbkUXp4nfiLA,tNnVxOC_9p8UK3N_2-yCtQ,Dolsot Bibimbop,food
EX4KxaGdw7rGUEK6qkEVKg,kbUeqMV5NzSHVVzJURSuBA,,food
rB1uGHSvfnIIEqBOpN42TQ,GrzCVNDTRODqNez4zb4RLw,,outside
guM-76UrGrBShoIhokWT1g,27zlxlmlQu9KBr5Vj4MGeg,SALAD,food
hm96veXNZ5jjUlW4La9Icg,53VbEK23N-l-gEW7hKsH-Q,Bar.,drink
-wGbWNmLmdvJjRlRgyLcyw,_jym5IbG5PnrUFoQHM1jUw,,food
rRJQuTCnxBHqS_pifLS2xQ,g2zwbLIqxtN9nGGuL43trg,,inside
WHWmWgtC931-tsPM1zSjYw,jStt26nV-CBWRGxjqCzxUw,,food
LxrMkNLZLSpXnirjyBDN7Q,cquDeQN7gzg72tcI4hi9Rg,,inside
Ox2ZcKEsf6XRUQ05_k_hlg,oPugUb65KbjO0l2ppraKOA,,food
pkCGLhA9X5U2DKCJRnRqeg,5BKoBlat3aRv0IaaPuScBw,Today's special folks...,outside
47oXIoSETZAarHBqhgkVFg,z0HzwNBmx_BgdiYI4hLk3g,Bakasana and beer done,drink
pI-8REcg11oeCZYHzpPtWw,1ua0o00zt9UD1kj8gcdpTQ,Two large tall tops to right as you enter and directly across from counter. Dining room and Patio doors to left as you enter.,inside
C_bTiMO6SZQRYbEv61Z-fg,KQgCflC8eqJU5kvJkByXzw,YAMITSUKI private custom comic menu is coming soon,menu
ZTK_3IdN1d1oTd9cIzCOEg,iQJz6sOOTuCQod8kRKjpJg,,menu
iBuN-MBA3ANhba9qFGQnUA,JcdOQvvx3BqZ5Ga2_9n_Bg,,food
-nfSdpDmgW1r_1Rv-OrEaA,R_u4QTal0d5f-FHr7BUXcw,Menu,menu
Ola093Q5JB31HxNNJ_4-nw,3iUCCf1FWmjlFbGYvBgf9w,,food
mslophJHd-2cXRot3H2GCA,4e9tguRcMc4S5hzBlfC62A,Lunch in the sun. Under the shade or inside.,outside
zcE6qlIr9IpE3pYWT4WPJw,St_OHgYAn5czLy0naZwseA,,inside
hQYZepusLbrjh3uFAH1qwg,jJL3HcGjgtcUdLub93ZxNA,Outside,outside
JLe7-8DzxieeiOHn-m1r5Q,sor6oj-nuslOcSx7di4urA,,outside
QwnL2SG-gx04JLDn8s90YA,ZQc6EvnfQXtIK-8w-d0N5Q,,outside
nROtRw_KmzGxJBpgypsvMg,y_W-gFtXL9PWunhBibuvjA,,food
ZQcL0AMIk469KLOuCosjdQ,oHOb3HK-caYzXq3JOA9NKQ,,inside
-sredGMFDFVEZoLylOcSRQ,ZKPrXH_GNW_AtZ31tP3NmA,(photographed by Dave Hong),outside
8HdRapRD39Ipxi49gHBMYg,htJyj7N2_QqVUAvXCK9aXA,,menu
OsXsvUfLAErT7q7KdXXKpw,eJ89fTOlPlobL7RhKqBdbg,,food
txB1cOZALFoG_aFQkqfrBA,BypYxOw7LRO8zjFMxRWdDQ,Welcome to Delaware,outside
-f5s1JJNnIEidltoHrQNwA,3Ce8r1K1O-2JKSMXdXID-w,The ice scalpers,outside
frQKgRGRUxl7v8y99Hy0uA,NjA6TMdSvelF7l7ID9iyWw,Mulled spiced sangria,drink
-ZuqMiZHd8uOmD3-qRU90w,XVk7x57tK9YRkVydZl820w,Pizzaaaaa,food
44usMLaUsjkTDSSPpbaBPA,FTFaEinJgzqY0ZHQMUSpQQ,Beer Menu and Taps,menu
OwhEleCiGNGX_Y7MZZPtwA,B4L-bwwpsiScISM3_DieBA,,food
Bd7m794szatnfEYRUrT4gw,LtxG9DTXCFpteVkD4SGBlw,,inside
trlpuoIqNVj_fzXXmaII9A,oGDGlUbOjHxmmCh8ZYcDCg,,outside
CycqkIa5qXIfhCrx3Yi6mQ,qt3jsadhzWUeOkRBnONQ6g,,food
qW4Z7l3nJwG9vcUH4GIq6w,xlMQBBt9wrtahdqiRDcVSg,Pepperoni Pie and Mac & Cheese with hot chicken,food
3GguBnAfDeZ_2EVjuZ0BAw,w2_k8bcHzjSpD0ZLO8LQLQ,New outside seating,outside
-Vdi_rZs4gD5dB_8uLCw0A,ob5gqlNhg10c7y9aTyvEAQ,"Hand-crafted cocktails, frozen margaritas, and craft beer delivered directly to your seat",drink
SdL6fBChXljIttaG8Xf_Mg,hPmbL4VRqWXJAmcIGoLovg,,outside
BpJUMECNIB_EbwH8G4_gCQ,Hcn6gI1MLg4tUJ9SfdUVqg,,outside
-e3-m0oqIHGF_OpGuITBIg,2iCZNSHDGBxs_fMzb9aYjA,,inside
YwC_uJVQvKmXVhQTJDcqYw,LOUm_-VWYI32COPsU_-wWg,,drink
E7dJ532e4hv4DIwJEjP3yA,Pl_9HzOa8uy_YOUxgonzGw,,menu
lGas0haVAwWVhOePZFmUqw,dzD2Oax8JtMDMwsyq-Hs1w,QDOBA's signature 3-cheese queso pairs perfectly fried in-house tortilla chips or on any entrée at no additional charge!,food
iCVvo7ufC-ZqnWZtaAEqWg,gaNQrd95h2-4TZaUDPTAIQ,Brander Wine,drink
ZXlo-QZ15BBTGV5IW29CyQ,mjOmgTps0-zZ8DfmJO3iAg,,food
SQmQWAlFDxe-nvNXLcJ--A,shOM4z6DycBvv6c_6THdVg,exterior,outside
dmKzd6l1sl8LVWES6ufxgw,_mjGuF7kI1r4VqayQaSjsA,2 blokes on route to a staff Christmas party stopped by the downtown SH for a pre-party drink.,inside
dBWXUiL9xNjBtZI9SgD6YQ,O-ceM1MY4N3bJZif4REVtA,,inside
48DIBlmJx-BWbFMBM5Ew7w,QAnMrj8-uQMNthhrfXAQfA,8th Street Whiskey Sour,drink
2ri1vFhT0-m77MWqhrszuA,Ci1PRoUcsNGbwTib3_vV7A,strawberry shortcake cupcake,food
SGoJh5knIgupIb4NoZOz_Q,TQ114E0Rg0Y-v7IM114YCg,,drink
CAdzrssSjSc6yI8kkKjASg,R4cDXXXqR6azl7V658HSiw,,drink
lsLul8RqK9ioMz2QtZy4MQ,WrU1ZYN4jlYcL5mvJrQsCQ,,outside
xFImn2XisyR_AXvdD9ThXw,KHwncPVH4YKRpEPoJpiB1Q,Fire Pits,outside
ePOUGEaCXCBf1A4K6y5dng,cR_5wHI9bMpcVma8OH5dsQ,Beautifully decorated for the holidays!,inside
wEsXgBbzyaCO9P1g1IqKgg,H3bwwCHekjRPiE1n8CvV6g,The seating area inside.,inside
xOfnhquYwkbkKQInj5-O3g,NUyEOjfAl3HvkpzSpdwqeA,Sunset view,outside
bSZ1-8zKkFH4DTf3ogoOWA,_4A9jOgyQGrkI9me_TmRmw,Soft caramel,food
h58JiPNboHhkzQ90X215fA,jpmjCRNAlWBBf1_fuMhfaA,,inside
MvQJyMUriG4mM1tgsh95uA,oJvOiVyzqWqOfvaRH_TflA,"Billy Gilman Feb 6, 2022, City Winery Nashville",inside
MQL3bbdq7S5xLJCdTux_ew,ZTcCAGRxxXAf_K6mgFoW0g,,inside
1S-yYw3Qzk0JLRNPFlhe7Q,KcFfQ4GV68bCcrue4nyKug,,drink
RuTIF5ZnbudXtQ3KVP2JRA,dYYkzkiAQoOtRjdR0kcspw,,outside
